ต้องเช็ค,รุ่น,หมวด,ชื่อรายการ,รหัส (คิดราคา),รหัสอื่นตามสี,ราคา/หน่วย,หน่วย,จำนวน,ยอดเงิน,ขนาดที่ใช้คิด,รหัส (ใบตัด),จำนวนในใบตัด,หน่วยในใบตัด,ตรงกันไหม,ไฟล์ตัดประกอบ
🟣 ยังไม่ได้ตรวจ,บานเปิด,อุปกรณ์/สิ้นเปลือง,CDQ Kingbo,JR00564,,99,ตัว,,,— ไม่โผล่ในขนาด/รูปแบบที่ลอง —,,,,ยังไม่ได้ตรวจ,JR_FUJI_บานเปิดบานกระทุ้ง_1
🟣 ยังไม่ได้ตรวจ,บานเปิด,อุปกรณ์/สิ้นเปลือง,วิทโก้ (บานพับ SC-304P),JR00559,,360,ตัว,,,— ไม่โผล่ในขนาด/รูปแบบที่ลอง —,,,,ยังไม่ได้ตรวจ,JR_FUJI_บานเปิดบานกระทุ้ง_1
🟣 ยังไม่ได้ตรวจ,บานเปิด,อุปกรณ์/สิ้นเปลือง,ลูกเบี้ยวล็อค,JR00486,,0,ตัว,,,— ไม่โผล่ในขนาด/รูปแบบที่ลอง —,,,,ยังไม่ได้ตรวจ,JR_FUJI_บานเปิดบานกระทุ้ง_1
🟣 ยังไม่ได้ตรวจ,บานเปิด,อุปกรณ์/สิ้นเปลือง,รับล็อคลูกเบี้ยว,JR00483,,0,ตัว,,,— ไม่โผล่ในขนาด/รูปแบบที่ลอง —,,,,ยังไม่ได้ตรวจ,JR_FUJI_บานเปิดบานกระทุ้ง_1
⚪ ปกติ (คนละหน่วย),บานกระทุ้ง,อลูมิเนียม,วงกบ 3 ด้าน F7859,F7859,,1205,เส้น,1,281.48,40×40 1 บาน · เปิดล่าง,F7859,3,ชิ้น,นับคนละหน่วย,JR_FUJI_บานเปิดบานกระทุ้ง_1
✓ ผ่าน,บานกระทุ้ง,อลูมิเนียม,ธรณี F7939B,F7939B,,1475,เส้น,1,104.86,40×40 1 บาน · เปิดล่าง,F7939B,1,ชิ้น,ตรง,JR_FUJI_บานเปิดบานกระทุ้ง_1
✓ ผ่าน,บานกระทุ้ง,อลูมิเนียม,กรอบบาน เสา F7943B + กรอบบาน ขวาง F7943B,F7943B,,1510,เส้น,4,445.36,40×40 1 บาน · เปิดล่าง,F7943B,4,ชิ้น,ตรง,JR_FUJI_บานเปิดบานกระทุ้ง_1
✓ ผ่าน,บานกระทุ้ง,อลูมิเนียม,คิ้ว ตั้ง F7935 + คิ้ว ขวาง F7935,F7935,,380,เส้น,4,68.85,40×40 1 บาน · เปิดล่าง,F7935,4,ชิ้น,ตรง,JR_FUJI_บานเปิดบานกระทุ้ง_1
⚪ ดูเฉย ๆ,บานกระทุ้ง,กระจก,กระจก เขียว 6มม.,,,264,ตร.ม.,0.16,42.24,40×40 1 บาน · เปิดล่าง,,,,ใบตัดไม่ลงประเภทนี้,JR_FUJI_บานเปิดบานกระทุ้ง_1
✓ ผ่าน,บานกระทุ้ง,อุปกรณ์/สิ้นเปลือง,มือจับหลบมุ้ง KINGBO-FH3016,JR00318,JR00316,140,ชุด,1,140,40×40 1 บาน · เปิดล่าง,JR00318,1,ชุด,ตรง,JR_FUJI_บานเปิดบานกระทุ้ง_1
✓ ผ่าน,บานกระทุ้ง,อุปกรณ์/สิ้นเปลือง,วิทโก้ (บานพับ SC-304P),JR00559,,200,ตัว,2,400,40×40 1 บาน · เปิดล่าง,JR00559,2,ตัว,ตรง,JR_FUJI_บานเปิดบานกระทุ้ง_1
✓ ผ่าน,บานกระทุ้ง,อุปกรณ์/สิ้นเปลือง,CDQ Kingbo,JR00564,,150,ชุด,1,150,40×40 1 บาน · เปิดล่าง,JR00564,1,ตัว,ตรง,JR_FUJI_บานเปิดบานกระทุ้ง_1
✓ ผ่าน,บานกระทุ้ง,อุปกรณ์/สิ้นเปลือง,รับล็อคลูกเบี้ยว,JR00483,,15,ตัว,2,30,40×40 1 บาน · เปิดล่าง,JR00483,2,ตัว,ตรง,JR_FUJI_บานเปิดบานกระทุ้ง_1
✓ ผ่าน,บานกระทุ้ง,อุปกรณ์/สิ้นเปลือง,ลูกเบี้ยวล็อค,JR00486,,17,ตัว,2,34,40×40 1 บาน · เปิดล่าง,JR00486,2,ตัว,ตรง,JR_FUJI_บานเปิดบานกระทุ้ง_1
✓ ผ่าน,บานกระทุ้ง,อุปกรณ์/สิ้นเปลือง,สปิงก็อท,JR00592,,12,ตัว,4,48,40×40 1 บาน · เปิดล่าง,JR00592,4,ตัว,ตรง,JR_FUJI_บานเปิดบานกระทุ้ง_1
✓ ผ่าน,บานกระทุ้ง,อุปกรณ์/สิ้นเปลือง,ฉากประคองมุม,JR00480,,5,ตัว,8,40,40×40 1 บาน · เปิดล่าง,JR00480,8,ตัว,ตรง,JR_FUJI_บานเปิดบานกระทุ้ง_1
✓ ผ่าน,บานกระทุ้ง,อุปกรณ์/สิ้นเปลือง,แกนล็อค,JR03133,,63,ตัว,2,126,40×40 1 บาน · เปิดล่าง,JR03133,2,อัน,ตรง,JR_FUJI_บานเปิดบานกระทุ้ง_1
✓ ผ่าน,บานกระทุ้ง,อุปกรณ์/สิ้นเปลือง,วาวล์ระบายน้ำ,JR00485,,14,ตัว,2,28,40×40 1 บาน · เปิดล่าง,JR00485,2,อัน,ตรง,JR_FUJI_บานเปิดบานกระทุ้ง_1
✓ ผ่าน,บานกระทุ้ง,อุปกรณ์/สิ้นเปลือง,"น็อตเฟรม 1""",JR00864,,1,ตัว,8,8,40×40 1 บาน · เปิดล่าง,JR00864,8,ตัว,ตรง,JR_FUJI_บานเปิดบานกระทุ้ง_1
✓ ผ่าน,บานกระทุ้ง,อุปกรณ์/สิ้นเปลือง,ยางกรอบบาน + ยางวงกบ,JR00770,,11,ม.,3.2,35.2,40×40 1 บาน · เปิดล่าง,JR00770,3.2,เมตร,ตรง,JR_FUJI_บานเปิดบานกระทุ้ง_1
✓ ผ่าน,บานกระทุ้ง,อุปกรณ์/สิ้นเปลือง,ซิลิโคน,JR00504,,90,หลอด,1,90,40×40 1 บาน · เปิดล่าง,JR00504,1,หลอด,ตรง,JR_FUJI_บานเปิดบานกระทุ้ง_1
✓ ผ่าน,บานกระทุ้ง,อลูมิเนียม,เปิดกลาง F7945c,F7945C,,820,เส้น,3,172.89,40×40 4 บาน · เปิดล่าง,F7945C,3,ชิ้น,ตรง,JR_FUJI_บานเปิดบานกระทุ้ง_1
✓ ผ่าน,บานเฟี้ยม,อลูมิเนียม,B24001 เฟรมบน,B24001,,2105,เส้น,1,2105,180×280 2 บาน · 2บาน: รวบเปิดซ้าย (2-0),B24001,1,ชิ้น,ตรง,JR_เฟี้ยม_SMS_รวม
✓ ผ่าน,บานเฟี้ยม,อลูมิเนียม,B24002 บังใบบน,B24002,,320,เส้น,1,320,180×280 2 บาน · 2บาน: รวบเปิดซ้าย (2-0),B24002,1,ชิ้น,ตรง,JR_เฟี้ยม_SMS_รวม
✓ ผ่าน,บานเฟี้ยม,อลูมิเนียม,B24003 เฟรมล่าง (ธรณี),B24003,,1445,เส้น,1,1445,180×280 2 บาน · 2บาน: รวบเปิดซ้าย (2-0),B24003,1,ชิ้น,ตรง,JR_เฟี้ยม_SMS_รวม
✓ ผ่าน,บานเฟี้ยม,อลูมิเนียม,B24004 ตัวตับธรณี,B24004,,570,เส้น,1,570,180×280 2 บาน · 2บาน: รวบเปิดซ้าย (2-0),B24004,1,ชิ้น,ตรง,JR_เฟี้ยม_SMS_รวม
✓ ผ่าน,บานเฟี้ยม,อลูมิเนียม,B24005 เฟรมข้าง,B24005,,1000,เส้น,2,1000,180×280 2 บาน · 2บาน: รวบเปิดซ้าย (2-0),B24005,2,ชิ้น,ตรง,JR_เฟี้ยม_SMS_รวม
✓ ผ่าน,บานเฟี้ยม,อลูมิเนียม,B24006 บังใบข้าง,B24006,,280,เส้น,2,280,180×280 2 บาน · 2บาน: รวบเปิดซ้าย (2-0),B24006,2,ชิ้น,ตรง,JR_เฟี้ยม_SMS_รวม
✓ ผ่าน,บานเฟี้ยม,อลูมิเนียม,B24007 ขวางบน+ล่าง + B24007 เสา + B24007 เสากุญแจ,B24007,,1210,เส้น,8,3511.73,180×280 2 บาน · 2บาน: รวบเปิดซ้าย (2-0),B24007,8,ชิ้น,ตรง,JR_เฟี้ยม_SMS_รวม
✓ ผ่าน,บานเฟี้ยม,อลูมิเนียม,B24008 คิ้วตบกระจก แนวนอน + B24008 คิ้วตบกระจก แนวตั้ง,B24008,,265,เส้น,8,712.77,180×280 2 บาน · 2บาน: รวบเปิดซ้าย (2-0),B24008,8,ชิ้น,ตรง,JR_เฟี้ยม_SMS_รวม
✓ ผ่าน,บานเฟี้ยม,อลูมิเนียม,B24009 ต่อกลาง,B24009,,270,เส้น,1,153.56,180×280 2 บาน · 2บาน: รวบเปิดซ้าย (2-0),B24009,1,ชิ้น,ตรง,JR_เฟี้ยม_SMS_รวม
⚪ ดูเฉย ๆ,บานเฟี้ยม,กระจก,กระจก เขียว 6มม.,,,264,ตร.ม.,5.04,1330.56,180×280 2 บาน · 2บาน: รวบเปิดซ้าย (2-0),,,,ใบตัดไม่ลงประเภทนี้,JR_เฟี้ยม_SMS_รวม
✓ ผ่าน,บานเฟี้ยม,อุปกรณ์/สิ้นเปลือง,ชุดบานพับ (ระดับเดียว),JR00610,,1460,ชุด,1,1460,180×280 2 บาน · 2บาน: รวบเปิดซ้าย (2-0),JR00610,1,ชุด,ตรง,JR_เฟี้ยม_SMS_รวม
✓ ผ่าน,บานเฟี้ยม,อุปกรณ์/สิ้นเปลือง,ล้อแขวนบานตาย ซ้าย,JR00612,,2154,ชุด,1,2154,180×280 2 บาน · 2บาน: รวบเปิดซ้าย (2-0),JR00612,1,ชุด,ตรง,JR_เฟี้ยม_SMS_รวม
✓ ผ่าน,บานเฟี้ยม,อุปกรณ์/สิ้นเปลือง,ล้อแขวนปลาย ขวา,JR00615,,2344,ชุด,1,2344,180×280 2 บาน · 2บาน: รวบเปิดซ้าย (2-0),JR00615,1,ชุด,ตรง,JR_เฟี้ยม_SMS_รวม
✓ ผ่าน,บานเฟี้ยม,อุปกรณ์/สิ้นเปลือง,ชุดสลักล็อค (Twin Bolt · 05-014),JR00563,,295,ชุด,1,295,180×280 2 บาน · 2บาน: รวบเปิดซ้าย (2-0),JR00563,1,ชุด,ตรง,JR_เฟี้ยม_SMS_รวม
✓ ผ่าน,บานเฟี้ยม,อุปกรณ์/สิ้นเปลือง,ซิลิโคน ใน+นอก,JR00504,,90,หลอด,2,180,180×280 2 บาน · 2บาน: รวบเปิดซ้าย (2-0),JR00504,2,หลอด,ตรง,JR_เฟี้ยม_SMS_รวม
✓ ผ่าน,บานเฟี้ยม,อุปกรณ์/สิ้นเปลือง,"น็อต 1"" (ประกอบบาน+เฟรม)",JR00864,,1,ตัว,24,24,180×280 2 บาน · 2บาน: รวบเปิดซ้าย (2-0),JR00864,24,ตัว,ตรง,JR_เฟี้ยม_SMS_รวม
✓ ผ่าน,บานเฟี้ยม,อุปกรณ์/สิ้นเปลือง,ยางเฟรม (บน+ล่าง+ข้าง×2),JR00804,,11,ม.,9.2,101.2,180×280 2 บาน · 2บาน: รวบเปิดซ้าย (2-0),JR00804,9.2,ม.,ตรง,JR_เฟี้ยม_SMS_รวม
✓ ผ่าน,บานเฟี้ยม,อุปกรณ์/สิ้นเปลือง,ยางกรอบบาน (วน 2 รอบ/บาน),JR00805,,11,ม.,28.6,314.6,180×280 2 บาน · 2บาน: รวบเปิดซ้าย (2-0),JR00805,28.6,ม.,ตรง,JR_เฟี้ยม_SMS_รวม
✓ ผ่าน,บานเฟี้ยม,อุปกรณ์/สิ้นเปลือง,ล้อแขวนบานตาย ขวา,JR00613,,2154,ชุด,1,2154,180×280 2 บาน · 2บาน: รวบเปิดขวา (0-2),JR00613,1,ชุด,ตรง,JR_เฟี้ยม_SMS_รวม
✓ ผ่าน,บานเฟี้ยม,อุปกรณ์/สิ้นเปลือง,ล้อแขวนปลาย ซ้าย,JR00614,,2344,ชุด,1,2344,180×280 2 บาน · 2บาน: รวบเปิดขวา (0-2),JR00614,1,ชุด,ตรง,JR_เฟี้ยม_SMS_รวม
✓ ผ่าน,บานเฟี้ยม,อุปกรณ์/สิ้นเปลือง,ชุดบานพับ (ต่างระดับ),JR00611,,1460,ชุด,1,1460,180×280 2 บาน · 3บาน: รวบเปิดซ้าย (3-0),JR00611,1,ชุด,ตรง,JR_เฟี้ยม_SMS_รวม
