ต้องเช็ค,รุ่น,หมวด,ชื่อรายการ,รหัส (คิดราคา),รหัสอื่นตามสี,ราคา/หน่วย,หน่วย,จำนวน,ยอดเงิน,ขนาดที่ใช้คิด,รหัส (ใบตัด),จำนวนในใบตัด,หน่วยในใบตัด,ตรงกันไหม,ไฟล์ตัดประกอบ
— ไม่ต้องทำ,บานยก,อุปกรณ์/สิ้นเปลือง,กล่องอุปกรณ์,,,1350,ชุด,1,1350,100×150 1 บาน,,,,ใบตัดไม่มีรายการนี้,JR_บานยก_ฟูจิ
🟡 ต้องเคาะ,บานยก,อุปกรณ์/สิ้นเปลือง,มือจับ,,,60,ตัว,1,60,100×150 1 บาน,—,1,PCS,คิดราคายังไม่มีรหัส,JR_บานยก_ฟูจิ
— ไม่ต้องทำ,บานยก,อุปกรณ์/สิ้นเปลือง,ล๊อคกลาง,,,70,ตัว,1,70,100×150 1 บาน,,,,ใบตัดไม่มีรายการนี้,JR_บานยก_ฟูจิ
— ไม่ต้องทำ,บานยก,อุปกรณ์/สิ้นเปลือง,คอยสปริง,,,160,ตัว,2,320,100×150 1 บาน,,,,ใบตัดไม่มีรายการนี้,JR_บานยก_ฟูจิ
— ไม่ต้องทำ,บานยก,อุปกรณ์/สิ้นเปลือง,ฝาปิดฝุ่น,,,10,ตัว,2,20,100×150 1 บาน,,,,ใบตัดไม่มีรายการนี้,JR_บานยก_ฟูจิ
— ไม่ต้องทำ,บานยก,อุปกรณ์/สิ้นเปลือง,ตลับตะขอเกี่ยว,,,130,ตัว,4,520,100×150 1 บาน,,,,ใบตัดไม่มีรายการนี้,JR_บานยก_ฟูจิ
— ไม่ต้องทำ,บานยก,อุปกรณ์/สิ้นเปลือง,กิ๊ปล็อค,,,20,ตัว,4,80,100×150 1 บาน,,,,ใบตัดไม่มีรายการนี้,JR_บานยก_ฟูจิ
— ไม่ต้องทำ,บานยก,อุปกรณ์/สิ้นเปลือง,กล่องใส่สปริง,,,30,ตัว,2,60,100×150 1 บาน,,,,ใบตัดไม่มีรายการนี้,JR_บานยก_ฟูจิ
— ไม่ต้องทำ,บานยก,อุปกรณ์/สิ้นเปลือง,ซิลิโคน,JR00504,,90,หลอด,1,90,100×150 1 บาน,,,,ใบตัดไม่มีรายการนี้,JR_บานยก_ฟูจิ
🟠 ต้องเติม,บานยก,มีแต่ในใบตัด,ไกด์ประคองกรอบบาน (06-003),,,,PCS,,,100×150 1 บาน,—,4,PCS,คิดราคาไม่มีรายการนี้,JR_บานยก_ฟูจิ
🟠 ต้องเติม,บานยก,มีแต่ในใบตัด,ตะขอเกี่ยวตลับเชือก (06-002),,,,PCS,,,100×150 1 บาน,—,4,PCS,คิดราคาไม่มีรายการนี้,JR_บานยก_ฟูจิ
🟠 ต้องเติม,บานยก,มีแต่ในใบตัด,ตลับล้อพูเล่ย์ (06-004),,,,PCS,,,100×150 1 บาน,—,2,PCS,คิดราคาไม่มีรายการนี้,JR_บานยก_ฟูจิ
🟠 ต้องเติม,บานยก,มีแต่ในใบตัด,ตลับใส่เชือก clutch (06-001),,,,PCS,,,100×150 1 บาน,—,4,PCS,คิดราคาไม่มีรายการนี้,JR_บานยก_ฟูจิ
🟠 ต้องเติม,บานยก,มีแต่ในใบตัด,เชือกไนล่อน 6มม. ดำ (06-007),,,,M,,,100×150 1 บาน,—,4.16,M,คิดราคาไม่มีรายการนี้,JR_บานยก_ฟูจิ
🟠 ต้องเติม,บานยก,มีแต่ในใบตัด,ฝาปิดมุมกรอบบาน 90° (06-005),,,,PCS,,,100×150 1 บาน,—,8,PCS,คิดราคาไม่มีรายการนี้,JR_บานยก_ฟูจิ
🟠 ต้องเติม,บานยก,มีแต่ในใบตัด,ฝาปิดรูเสาเกี่ยว ซ้าย+ขวา (06-006),,,,Pair,,,100×150 1 บาน,—,2,Pair,คิดราคาไม่มีรายการนี้,JR_บานยก_ฟูจิ
🟠 ต้องเติม,บานยก,มีแต่ในใบตัด,ตัวเบรคบาน stopper (06-011),,,,PCS,,,100×150 1 บาน,—,2,PCS,คิดราคาไม่มีรายการนี้,JR_บานยก_ฟูจิ
🟠 ต้องเติม,บานยก,มีแต่ในใบตัด,ประเก็นกันน้ำเฟรมบน (06-012),,,,Pair,,,100×150 1 บาน,—,1,Pair,คิดราคาไม่มีรายการนี้,JR_บานยก_ฟูจิ
🟠 ต้องเติม,บานยก,มีแต่ในใบตัด,ประเก็นกันน้ำเฟรมล่าง (06-010),,,,Pair,,,100×150 1 บาน,—,1,Pair,คิดราคาไม่มีรายการนี้,JR_บานยก_ฟูจิ
🟠 ต้องเติม,บานยก,มีแต่ในใบตัด,ยางกันลมบานยก (06-013),,,,PCS,,,100×150 1 บาน,—,2,PCS,คิดราคาไม่มีรายการนี้,JR_บานยก_ฟูจิ
🟠 ต้องเติม,บานยก,มีแต่ในใบตัด,ล็อคกลางบานยก latch (06-019),,,,PCS,,,100×150 1 บาน,—,1,PCS,คิดราคาไม่มีรายการนี้,JR_บานยก_ฟูจิ
🟠 ต้องเติม,บานยก,มีแต่ในใบตัด,ขอล็อคกลางบานยก keeper (06-020),,,,PCS,,,100×150 1 บาน,—,1,PCS,คิดราคาไม่มีรายการนี้,JR_บานยก_ฟูจิ
🟠 ต้องเติม,บานยก,มีแต่ในใบตัด,สกรูหัวจม #7x8 (06-014),,,,PCS,,,100×150 1 บาน,—,4,PCS,คิดราคาไม่มีรายการนี้,JR_บานยก_ฟูจิ
🟠 ต้องเติม,บานยก,มีแต่ในใบตัด,สกรูหัวจม #8x12 (06-015),,,,PCS,,,100×150 1 บาน,—,32,PCS,คิดราคาไม่มีรายการนี้,JR_บานยก_ฟูจิ
🟠 ต้องเติม,บานยก,มีแต่ในใบตัด,สกรูหัวนูน #8x10 (06-016),,,,PCS,,,100×150 1 บาน,—,8,PCS,คิดราคาไม่มีรายการนี้,JR_บานยก_ฟูจิ
🟠 ต้องเติม,บานยก,มีแต่ในใบตัด,สกรูหัวนูน #7x40 (06-017),,,,PCS,,,100×150 1 บาน,—,8,PCS,คิดราคาไม่มีรายการนี้,JR_บานยก_ฟูจิ
🟠 ต้องเติม,บานยก,มีแต่ในใบตัด,สกรูหัวนูน #8x38 (06-018),,,,PCS,,,100×150 1 บาน,—,8,PCS,คิดราคาไม่มีรายการนี้,JR_บานยก_ฟูจิ
✓ ผ่าน,บานเฟี้ยม ยูโร,อลูมิเนียม,F7968 เฟรมบนบานเฟี้ยม,F7968,,3262,เส้น,1,3262,180×280 2 บาน,F7968,1,ชิ้น,ตรง,JR_เฟี้ยมยูโร
✓ ผ่าน,บานเฟี้ยม ยูโร,อลูมิเนียม,เฟรมล่าง/รางยู,F7969,F7932,1797.3,เส้น,1,1797.3,180×280 2 บาน,F7969,1,ชิ้น,ตรง,JR_เฟี้ยมยูโร
✓ ผ่าน,บานเฟี้ยม ยูโร,อลูมิเนียม,F7970 เฟรมข้างบานเฟี้ยม,F7970,,1106.5,เส้น,2,1106.5,180×280 2 บาน,F7970,2,ชิ้น,ตรง,JR_เฟี้ยมยูโร
✓ ผ่าน,บานเฟี้ยม ยูโร,อลูมิเนียม,F7971 คิ้วตบเฟรมข้าง,F7971,,520,เส้น,2,520,180×280 2 บาน,F7971,2,ชิ้น,ตรง,JR_เฟี้ยมยูโร
✓ ผ่าน,บานเฟี้ยม ยูโร,อลูมิเนียม,F7973 ตบปิดเฟรม (ตั้ง) + F7973 ตบปิดเฟรม (นอน),F7973,,239,เส้น,4,478,180×280 2 บาน,F7973,4,ชิ้น,ตรง,JR_เฟี้ยมยูโร
✓ ผ่าน,บานเฟี้ยม ยูโร,อลูมิเนียม,F7972 กรอบบานเฟี้ยม (ตั้ง) + F7972 กรอบบานเฟี้ยม (ขวาง 45°),F7972,,1735,เส้น,8,5205,180×280 2 บาน,F7972,8,ชิ้น,ตรง,JR_เฟี้ยมยูโร
✓ ผ่าน,บานเฟี้ยม ยูโร,อลูมิเนียม,F7974 ชนกลางบานคู่,F7974,,966.2,เส้น,1,966.2,180×280 2 บาน,F7974,1,ชิ้น,ตรง,JR_เฟี้ยมยูโร
✓ ผ่าน,บานเฟี้ยม ยูโร,อลูมิเนียม,F7961 รับล็อคเฟรมข้างบานคู่,F7961,,613,เส้น,1,613,180×280 2 บาน,F7961,1,ชิ้น,ตรง,JR_เฟี้ยมยูโร
✓ ผ่าน,บานเฟี้ยม ยูโร,อลูมิเนียม,คิ้วกระจก (ตั้ง) + คิ้วกระจก (นอน),F7935,F7949,453.3,เส้น,8,1359.9,180×280 2 บาน,F7935,8,ชิ้น,ตรง,JR_เฟี้ยมยูโร
— ไม่ต้องทำ,บานเฟี้ยม ยูโร,กระจก,กระจก เขียว 6มม.,,,264,ตร.ม.,5.04,1330.56,180×280 2 บาน,,,,ใบตัดไม่มีรายการนี้,JR_เฟี้ยมยูโร
✓ ผ่าน,บานเฟี้ยม ยูโร,อุปกรณ์/สิ้นเปลือง,HD-640 บานพับล้อบน,HD-640,,299,ตัว,1,299,180×280 2 บาน,HD-640,1,ตัว,ตรง,JR_เฟี้ยมยูโร
✓ ผ่าน,บานเฟี้ยม ยูโร,อุปกรณ์/สิ้นเปลือง,HD-641 บานพับเฟี้ยม,HD-641,,72,ตัว,10,720,180×280 2 บาน,HD-641,10,ตัว,ตรง,JR_เฟี้ยมยูโร
✓ ผ่าน,บานเฟี้ยม ยูโร,อุปกรณ์/สิ้นเปลือง,HD-642 บานพับมือจับ,HD-642,,109,ตัว,1,109,180×280 2 บาน,HD-642,1,ตัว,ตรง,JR_เฟี้ยมยูโร
✓ ผ่าน,บานเฟี้ยม ยูโร,อุปกรณ์/สิ้นเปลือง,HD-643 บานพับไกด์ล่าง,HD-643,,199,ตัว,1,199,180×280 2 บาน,HD-643,1,ตัว,ตรง,JR_เฟี้ยมยูโร
✓ ผ่าน,บานเฟี้ยม ยูโร,อุปกรณ์/สิ้นเปลือง,HD-474 มือจับกลอน,JR00213,,85,ตัว,1,85,180×280 2 บาน,JR00213,1,ตัว,ตรง,JR_เฟี้ยมยูโร
✓ ผ่าน,บานเฟี้ยม ยูโร,อุปกรณ์/สิ้นเปลือง,HD-312 ตลับกลอนล็อค,HD-312,,88,ตัว,1,88,180×280 2 บาน,HD-312,1,ตัว,ตรง,JR_เฟี้ยมยูโร
✓ ผ่าน,บานเฟี้ยม ยูโร,อุปกรณ์/สิ้นเปลือง,HD-1180 ก้านสไลด์,HD-1180,,73,ตัว,2,146,180×280 2 บาน,HD-1180,2,ตัว,ตรง,JR_เฟี้ยมยูโร
✓ ผ่าน,บานเฟี้ยม ยูโร,อุปกรณ์/สิ้นเปลือง,HD-213 ฉากเข้ามุม,HD-213,,15,ตัว,8,120,180×280 2 บาน,HD-213,8,ตัว,ตรง,JR_เฟี้ยมยูโร
✓ ผ่าน,บานเฟี้ยม ยูโร,อุปกรณ์/สิ้นเปลือง,HD-200 ฉากประคองมุม,HD-200,,1.5,ตัว,24,36,180×280 2 บาน,HD-200,24,ตัว,ตรง,JR_เฟี้ยมยูโร
✓ ผ่าน,บานเฟี้ยม ยูโร,อุปกรณ์/สิ้นเปลือง,ยางลูกโป่ง 6mm,JR00770,,7,ม.,60.2,421.4,180×280 2 บาน,JR00770,60.2,ม.,ตรง,JR_เฟี้ยมยูโร
🟡 ต้องเคาะ,บานเฟี้ยม ยูโร,อุปกรณ์/สิ้นเปลือง,สักหลาด 5mm,,,1.22,ม.,10.9,13.3,180×280 2 บาน,—,10.9,ม.,คิดราคายังไม่มีรหัส,JR_เฟี้ยมยูโร
✓ ผ่าน,บานเฟี้ยม ยูโร,อุปกรณ์/สิ้นเปลือง,ยางอัด,JR00768,,8,ม.,13.2,105.6,180×280 2 บาน,JR00768,13.2,ม.,ตรง,JR_เฟี้ยมยูโร
✓ ผ่าน,บานเฟี้ยม ยูโร,อุปกรณ์/สิ้นเปลือง,ยางรอง,JR00769,,8,ม.,13.2,105.6,180×280 2 บาน,JR00769,13.2,ม.,ตรง,JR_เฟี้ยมยูโร
— ไม่ต้องทำ,บานเฟี้ยม ยูโร,อลูมิเนียม (ไม่ได้ใช้),F7975 บังใบ,F7975,,561,,0,0,180×280 2 บาน,,,,ไม่ได้ใช้ที่ขนาดนี้,JR_เฟี้ยมยูโร
— ไม่ต้องทำ,บานเฟี้ยม ยูโร,อลูมิเนียม (ไม่ได้ใช้),F7962 รับล็อคบานคู่+บานคี่,F7962,,1002.5,,0,0,180×280 2 บาน,,,,ไม่ได้ใช้ที่ขนาดนี้,JR_เฟี้ยมยูโร
— ไม่มีใบตัด,บานเกล็ด,อุปกรณ์/สิ้นเปลือง,"เฟรม 1""×4"" (รอบ+เสาแบ่ง)",,,905,เส้น,2,1810,300×150 2 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,บานเกล็ด,อุปกรณ์/สิ้นเปลือง,ขาเกล็ดโยก,,,1,ชุด,2880,2880,300×150 2 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,บานเกล็ด,อุปกรณ์/สิ้นเปลือง,ใบเกล็ด,,,572,เส้น,9,5148,300×150 2 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,บานเกล็ด,อุปกรณ์/สิ้นเปลือง,ยู4หุน เกล็ดติดตาย,,,1,ชุด,4.8,4.8,300×150 2 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,บานติดตายดัดโค้ง,กระจก,กระจก เขียว 6มม.,,,264,ตร.ม.,0.5,132,100×50 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,บานติดตายดัดโค้ง,อุปกรณ์/สิ้นเปลือง,ค่าดัดโค้ง (อลูทั้งชุด รวมกล่อง),,,1,ชุด,2086,2086,100×50 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,บานติดตายดัดโค้ง,อุปกรณ์/สิ้นเปลือง,ซิลิโคน (ใน+นอก),JR00221,,90,หลอด,1,90,100×50 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,บานติดตายดัดโค้ง,อุปกรณ์/สิ้นเปลือง,กล่องเปิด+ตบปิดเปิด,,,1849,เส้น,1,1849,100×50 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,บานติดตายดัดโค้ง,อุปกรณ์/สิ้นเปลือง,ปัดขึ้นหลักร้อย,,,1,,43,43,100×50 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,บานเปิดดัดโค้ง,กระจก,กระจก เทมเปอร์ 6มม.,,,403,ตร.ม.,2.16,870.48,90×240 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,บานเปิดดัดโค้ง,อุปกรณ์/สิ้นเปลือง,ราคาบาน (สั่งร้านอื่น รวมอุปกรณ์),,,1,ชุด,16000,16000,90×240 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,บานเปิดดัดโค้ง,อุปกรณ์/สิ้นเปลือง,ซิลิโคน (PU) ใน+นอก,JR00221,,90,หลอด,2,180,90×240 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ระแนงบังตา,อุปกรณ์/สิ้นเปลือง,ใบระแนง (กล่อง),,,1220,เส้น,9,10980,200×240 1 บาน,,,,ยังไม่ผูกไฟล์,
✓ ผ่าน,ประตูรั้วบานเลื่อน,อลูมิเนียม,"เสาตั้งข้าง (2×4) + เสานอนบน (2×4, รวมหาง) + เสานอนล่าง (2×4, รวมหาง) + เสาตั้งท้ายหาง (2×4) + เส้นทแยงค้ำมุมบน (2×4)","กล่อง 2""x4""",,1540,เส้น,6,4619.99,350×180 1 บาน,"กล่อง 2""X4""",6,ชิ้น,ตรง,JR_ประตูรั้ว
✓ ผ่าน,ประตูรั้วบานเลื่อน,อลูมิเนียม,ใบระแนง A (กล่อง 1×1.6″),"กล่อง 1""x1.6""",,485,เส้น,39,4850,350×180 1 บาน,"กล่อง 1""X1.6""",39,ชิ้น,ตรง,JR_ประตูรั้ว
✓ ผ่าน,ประตูรั้วบานเลื่อน,อลูมิเนียม,เสารับไกด์ (4×4) — เสาแยก,"กล่อง 4""x4""",,2210,เส้น,1,2210,350×180 1 บาน,"กล่อง 4""X4""",1,ชิ้น,ตรง,JR_ประตูรั้ว
— ไม่ต้องทำ,ประตูรั้วบานเลื่อน,อลูมิเนียม,"ราง ฉากเหล็ก 1.5""+เพลา 4หุน (ชุด 6 ม.)",,,1090,เส้น,1,2180,350×180 1 บาน,,,,ใบตัดไม่มีรายการนี้,JR_ประตูรั้ว
— ไม่ต้องทำ,ประตูรั้วบานเลื่อน,อุปกรณ์/สิ้นเปลือง,"เหล็กยัดเสา 4""×4""",,,860,ชิ้น,1,860,350×180 1 บาน,,,,ใบตัดไม่มีรายการนี้,JR_ประตูรั้ว
✓ ผ่าน,ประตูรั้วบานเลื่อน,อุปกรณ์/สิ้นเปลือง,"ล้อวิ่ง 3""",JR02942,,299,ตัว,2,598,350×180 1 บาน,JR02942,2,ตัว,ตรง,JR_ประตูรั้ว
✓ ผ่าน,ประตูรั้วบานเลื่อน,อุปกรณ์/สิ้นเปลือง,ล้อไกด์ประคองหลัง,JR02943,,30,ตัว,4,120,350×180 1 บาน,JR02943,4,ตัว,ตรง,JR_ประตูรั้ว
🟡 ต้องเคาะ,ประตูรั้วบานเลื่อน,อุปกรณ์/สิ้นเปลือง,มอเตอร์,,,16000,ตัว,1,16000,350×180 1 บาน,—,1,ตัว,คิดราคายังไม่มีรหัส,JR_ประตูรั้ว
— ไม่ต้องทำ,ประตูรั้วบานเลื่อน,อลูมิเนียม (ไม่ได้ใช้),ใบระแนง A (กล่อง 1×1″),"กล่อง 1""X1""",,310,,0,0,350×180 1 บาน,,,,ไม่ได้ใช้ที่ขนาดนี้,JR_ประตูรั้ว
— ไม่ต้องทำ,ประตูรั้วบานเลื่อน,อลูมิเนียม (ไม่ได้ใช้),ใบระแนง A (กล่อง 1×1.5″),"กล่อง 1""X1.5""",,395,,0,0,350×180 1 บาน,,,,ไม่ได้ใช้ที่ขนาดนี้,JR_ประตูรั้ว
— ไม่ต้องทำ,ประตูรั้วบานเลื่อน,อลูมิเนียม (ไม่ได้ใช้),ใบระแนง A (กล่อง 1×4″),"กล่อง 1""X4""",,905,,0,0,350×180 1 บาน,,,,ไม่ได้ใช้ที่ขนาดนี้,JR_ประตูรั้ว
— ไม่ต้องทำ,ประตูรั้วบานเลื่อน,อลูมิเนียม (ไม่ได้ใช้),ใบระแนง A (กล่อง 1×5 ซม.),กล่อง 1X5,,500,,0,0,350×180 1 บาน,,,,ไม่ได้ใช้ที่ขนาดนี้,JR_ประตูรั้ว
— ไม่ต้องทำ,ประตูรั้วบานเลื่อน,อลูมิเนียม (ไม่ได้ใช้),ใบระแนง A (กล่อง 1.6×1.6″),"กล่อง 1.6""X1.6""",,770,,0,0,350×180 1 บาน,,,,ไม่ได้ใช้ที่ขนาดนี้,JR_ประตูรั้ว
— ไม่ต้องทำ,ประตูรั้วบานเลื่อน,อลูมิเนียม (ไม่ได้ใช้),ใบระแนง A (กล่อง 1.6×4″),"กล่อง 1.6""X4""",,1220,,0,0,350×180 1 บาน,,,,ไม่ได้ใช้ที่ขนาดนี้,JR_ประตูรั้ว
— ไม่ต้องทำ,ประตูรั้วบานเลื่อน,อลูมิเนียม (ไม่ได้ใช้),"ฉากข้อต่อ 2"" (เฉพาะแปะนอก)",JR02944,,320,,0,0,350×180 1 บาน,,,,ไม่ได้ใช้ที่ขนาดนี้,JR_ประตูรั้ว
— ไม่มีใบตัด,ระแนงสลับ (คละกล่อง 2 แบบ),อุปกรณ์/สิ้นเปลือง,กล่อง A (ใบระแนง),,,1220,เส้น,6,7320,400×200 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ระแนงสลับ (คละกล่อง 2 แบบ),อุปกรณ์/สิ้นเปลือง,กล่อง B (ใบระแนง),,,485,เส้น,9,4365,400×200 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ระแนงปรับหมุนได้,อุปกรณ์/สิ้นเปลือง,"ใบระแนง (กล่อง 1.6""×4"")",,,1220,เส้น,19,23180,200×240 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ระแนงปรับหมุนได้,อุปกรณ์/สิ้นเปลือง,"เพลาหมุน กล่อง 4""×4""",,,2208,เส้น,1,2208,200×240 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ระแนงปรับหมุนได้,อุปกรณ์/สิ้นเปลือง,มอเตอร์ระแนงหมุน,,,1800,ตัว,1,1800,200×240 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ระแนงปรับหมุนได้,อุปกรณ์/สิ้นเปลือง,อุปกรณ์หมุน+จุดหมุน,,,1,ชุด,9520,9520,200×240 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ราวกันตก/ราวบันได กระจก,กระจก,กระจก เทมเปอร์ใส 10มม.,,,695,ตร.ม.,3.3,2293.5,300×110 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ราวกันตก/ราวบันได กระจก,อุปกรณ์/สิ้นเปลือง,ยูเหล็กฐาน 6หุน×1½,JR00216,,225,เส้น6ม,0.5,112.5,300×110 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ราวกันตก/ราวบันได กระจก,อุปกรณ์/สิ้นเปลือง,เพลท 2 ฝั่ง,JR00241,,600,เส้น6ม,1,600,300×110 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ราวกันตก/ราวบันได กระจก,อุปกรณ์/สิ้นเปลือง,"อลูครอบ 2""×6""",JR00266,,3207,เส้น6ม,0.5,1603.5,300×110 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ราวกันตก/ราวบันได กระจก,อุปกรณ์/สิ้นเปลือง,PU ยิงร่อง (2ฝั่ง),JR00257,,90,หลอด,2,180,300×110 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ราวกันตก/ราวบันได กระจก,อุปกรณ์/สิ้นเปลือง,ค่าแรง (ผลิต+ติดตั้ง),,,1575,งาน,1,1575,300×110 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่ต้องทำ,ราวกันตก/ราวบันได กระจก,อุปกรณ์ (ไม่ได้ใช้),ตัวหนีบกระจก (หมุด),JR00254,,175,ตัว,0,0,300×110 1 บาน,,,,ไม่ได้ใช้ที่ขนาดนี้,
— ไม่ต้องทำ,ราวกันตก/ราวบันได กระจก,อุปกรณ์ (ไม่ได้ใช้),เสา เหล็ก1×1½ ยัดใน,JR00268,,225,เส้น6ม,0,0,300×110 1 บาน,,,,ไม่ได้ใช้ที่ขนาดนี้,
— ไม่ต้องทำ,ราวกันตก/ราวบันได กระจก,อุปกรณ์ (ไม่ได้ใช้),ยู5หุน จับกระจก,JR00253,,200,เส้น6ม,0,0,300×110 1 บาน,,,,ไม่ได้ใช้ที่ขนาดนี้,
— ไม่มีใบตัด,อลูลูกฟูกทึบ / คอมโพสิต,อุปกรณ์/สิ้นเปลือง,อลูลูกฟูกทึบ / คอมโพสิต ลูกฟูก 2 ทาง (ปัดสูง 2.4→3ม.),,,3500,ตร.ม.,6,21000,200×240 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ระแนงบานเกล็ดอลู (ลูกฟูกเรียบ 2 หน้า · ข้อ 38.1),อุปกรณ์/สิ้นเปลือง,ระแนงบานเกล็ดอลู (ลูกฟูกเรียบ 2 หน้า · ข้อ 38.1),,,0,ตร.ม.,4.8,0,200×240 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ระแนงเลื่อน (ลูกฟูกเรียบ 2 ทาง · ข้อ 38.2),อลูมิเนียม,เฟรมบน B22001,B22001,,1283,เส้น,1,1283,300×240 2 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ระแนงเลื่อน (ลูกฟูกเรียบ 2 ทาง · ข้อ 38.2),อลูมิเนียม,เฟรมข้าง B22002,B22002,,1070,เส้น,2,1070,300×240 2 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ระแนงเลื่อน (ลูกฟูกเรียบ 2 ทาง · ข้อ 38.2),อลูมิเนียม,เฟรมล่างกันน้ำ (ภายนอก) B20041,B20041,,2150.5,เส้น,1,2150.5,300×240 2 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ระแนงเลื่อน (ลูกฟูกเรียบ 2 ทาง · ข้อ 38.2),อลูมิเนียม,เสากุญแจ ML B20051,B20051,,919.5,เส้น,2,919.5,300×240 2 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ระแนงเลื่อน (ลูกฟูกเรียบ 2 ทาง · ข้อ 38.2),อลูมิเนียม,เสาเกี่ยวธรรมดา B20009,B20009,,716.8,เส้น,2,716.8,300×240 2 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ระแนงเลื่อน (ลูกฟูกเรียบ 2 ทาง · ข้อ 38.2),อลูมิเนียม,ขวางบน/ล่าง B20054,B20054,,1101.2,เส้น,4,1101.2,300×240 2 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ระแนงเลื่อน (ลูกฟูกเรียบ 2 ทาง · ข้อ 38.2),อลูมิเนียม,ตบปิดเฟรม B20019,B20019,,181.8,เส้น,4,363.6,300×240 2 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ระแนงเลื่อน (ลูกฟูกเรียบ 2 ทาง · ข้อ 38.2),อลูมิเนียม,ตบราง (ภายนอก) B20050,B20050,,150.7,เส้น,2,150.7,300×240 2 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ระแนงเลื่อน (ลูกฟูกเรียบ 2 ทาง · ข้อ 38.2),อุปกรณ์/สิ้นเปลือง,ลูกฟูก2ทาง (แทนกระจก),JR00206,,432,เส้น6ม,15,6480,300×240 2 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ระแนงเลื่อน (ลูกฟูกเรียบ 2 ทาง · ข้อ 38.2),อุปกรณ์/สิ้นเปลือง,ล้อ 27 (2/บาน),JR00228,,80,ตัว,4,320,300×240 2 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ระแนงเลื่อน (ลูกฟูกเรียบ 2 ทาง · ข้อ 38.2),อุปกรณ์/สิ้นเปลือง,มือจับ Align (2/บาน),JR00378,,99,ตัว,4,396,300×240 2 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ระแนงเลื่อน (ลูกฟูกเรียบ 2 ทาง · ข้อ 38.2),อุปกรณ์/สิ้นเปลือง,ชุดล็อค,JR00246,,189,ชุด,2,378,300×240 2 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ระแนงเลื่อน (ลูกฟูกเรียบ 2 ทาง · ข้อ 38.2),อุปกรณ์/สิ้นเปลือง,น็อต,JR00226,,1,ตัว,16,16,300×240 2 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ระแนงเลื่อน (ลูกฟูกเรียบ 2 ทาง · ข้อ 38.2),อุปกรณ์/สิ้นเปลือง,ล้อลูกฟูก (=จำนวนลูกฟูก),JR00209,,7,ตัว,30,210,300×240 2 บาน,,,,ยังไม่ผูกไฟล์,
