รุ่น,หมวด,ชื่อรายการ,รหัสสโตร์,มีรหัสไหม,ราคา/หน่วย,หน่วย,จำนวน,ยอดเงิน,ขนาดที่ใช้คิด,รหัสในใบตัด,จำนวนในใบตัด,ตรงกันไหม,ไฟล์ตัดประกอบ
บานเฟี้ยม ยูโร,อุปกรณ์/สิ้นเปลือง,ยางลูกโป่ง 6mm,JR00770,มี,7,ม.,60.2,421.4,180×280 2 บาน,JR00770,60.2,ตรง,JR_เฟี้ยมยูโร
บานเฟี้ยม ยูโร,อุปกรณ์/สิ้นเปลือง,สักหลาด 5mm,,ยังไม่มี,1.22,ม.,10.9,13.3,180×280 2 บาน,—,10.9,คิดราคายังไม่มีรหัส,JR_เฟี้ยมยูโร
บานเฟี้ยม ยูโร,อุปกรณ์/สิ้นเปลือง,ยางอัด,JR00768,มี,8,ม.,13.2,105.6,180×280 2 บาน,JR00768,13.2,ตรง,JR_เฟี้ยมยูโร
บานเฟี้ยม ยูโร,อุปกรณ์/สิ้นเปลือง,ยางรอง,JR00769,มี,8,ม.,13.2,105.6,180×280 2 บาน,JR00769,13.2,ตรง,JR_เฟี้ยมยูโร
บานเกล็ด,อุปกรณ์/สิ้นเปลือง,"เฟรม 1""×4"" (รอบ+เสาแบ่ง)",,ยังไม่มี,905,เส้น,2,1810,300×150 2 บาน,,,ยังไม่ผูกไฟล์,
บานเกล็ด,อุปกรณ์/สิ้นเปลือง,ขาเกล็ดโยก,,ยังไม่มี,1,ชุด,2880,2880,300×150 2 บาน,,,ยังไม่ผูกไฟล์,
บานเกล็ด,อุปกรณ์/สิ้นเปลือง,ใบเกล็ด,,ยังไม่มี,572,เส้น,9,5148,300×150 2 บาน,,,ยังไม่ผูกไฟล์,
บานเกล็ด,อุปกรณ์/สิ้นเปลือง,ยู4หุน เกล็ดติดตาย,,ยังไม่มี,1,ชุด,4.8,4.8,300×150 2 บาน,,,ยังไม่ผูกไฟล์,
บานติดตายดัดโค้ง,กระจก,กระจก เขียว 6มม.,,ยังไม่มี,264,ตร.ม.,0.5,132,100×50 1 บาน,,,ยังไม่ผูกไฟล์,
บานติดตายดัดโค้ง,อุปกรณ์/สิ้นเปลือง,ค่าดัดโค้ง (อลูทั้งชุด รวมกล่อง),,ยังไม่มี,1,ชุด,2086,2086,100×50 1 บาน,,,ยังไม่ผูกไฟล์,
บานติดตายดัดโค้ง,อุปกรณ์/สิ้นเปลือง,ซิลิโคน (ใน+นอก),JR00221,มี,90,หลอด,1,90,100×50 1 บาน,,,ยังไม่ผูกไฟล์,
บานติดตายดัดโค้ง,อุปกรณ์/สิ้นเปลือง,กล่องเปิด+ตบปิดเปิด,,ยังไม่มี,1849,เส้น,1,1849,100×50 1 บาน,,,ยังไม่ผูกไฟล์,
บานติดตายดัดโค้ง,อุปกรณ์/สิ้นเปลือง,ปัดขึ้นหลักร้อย,,ยังไม่มี,1,,43,43,100×50 1 บาน,,,ยังไม่ผูกไฟล์,
บานเปิดดัดโค้ง,กระจก,กระจก เทมเปอร์ 6มม.,,ยังไม่มี,403,ตร.ม.,2.16,870.48,90×240 1 บาน,,,ยังไม่ผูกไฟล์,
บานเปิดดัดโค้ง,อุปกรณ์/สิ้นเปลือง,ราคาบาน (สั่งร้านอื่น รวมอุปกรณ์),,ยังไม่มี,1,ชุด,16000,16000,90×240 1 บาน,,,ยังไม่ผูกไฟล์,
บานเปิดดัดโค้ง,อุปกรณ์/สิ้นเปลือง,ซิลิโคน (PU) ใน+นอก,JR00221,มี,90,หลอด,2,180,90×240 1 บาน,,,ยังไม่ผูกไฟล์,
ระแนงบังตา,อุปกรณ์/สิ้นเปลือง,ใบระแนง (กล่อง),,ยังไม่มี,1220,เส้น,9,10980,200×240 1 บาน,,,ยังไม่ผูกไฟล์,
ประตูรั้วบานเลื่อน,อลูมิเนียม,เสาตั้งข้าง (2×4),"กล่อง 2""x4""",มี,1540,เส้น,0.7635772860900512,1175.91,350×180 1 บาน,,,ใบตัดไม่มีรายการนี้,JR_ประตูรั้ว
ประตูรั้วบานเลื่อน,อลูมิเนียม,"เสานอนบน (2×4, รวมหาง)","กล่อง 2""x4""",มี,1540,เส้น,0.8819433699520345,1358.19,350×180 1 บาน,,,ใบตัดไม่มีรายการนี้,JR_ประตูรั้ว
ประตูรั้วบานเลื่อน,อลูมิเนียม,"เสานอนล่าง (2×4, รวมหาง)","กล่อง 2""x4""",มี,1540,เส้น,0.8819433699520345,1358.19,350×180 1 บาน,,,ใบตัดไม่มีรายการนี้,JR_ประตูรั้ว
ประตูรั้วบานเลื่อน,อลูมิเนียม,เสาตั้งท้ายหาง (2×4),"กล่อง 2""x4""",มี,1540,เส้น,0.3817886430450256,587.95,350×180 1 บาน,,,ใบตัดไม่มีรายการนี้,JR_ประตูรั้ว
ประตูรั้วบานเลื่อน,อลูมิเนียม,เส้นทแยงค้ำมุมบน (2×4),"กล่อง 2""x4""",มี,1540,เส้น,0.09074733096085409,139.75,350×180 1 บาน,,,ใบตัดไม่มีรายการนี้,JR_ประตูรั้ว
ประตูรั้วบานเลื่อน,อลูมิเนียม,ใบระแนง A (กล่อง 1×1.6″),"กล่อง 1""x1.6""",มี,485,เส้น,10,4850,350×180 1 บาน,,,ใบตัดไม่มีรายการนี้,JR_ประตูรั้ว
ประตูรั้วบานเลื่อน,อลูมิเนียม,เสารับไกด์ (4×4) — เสาแยก,"กล่อง 4""x4""",มี,2210,เส้น,1,2210,350×180 1 บาน,,,ใบตัดไม่มีรายการนี้,JR_ประตูรั้ว
ประตูรั้วบานเลื่อน,อลูมิเนียม,"ราง ฉากเหล็ก 1.5""+เพลา 4หุน (ชุด 6 ม.)",,ยังไม่มี,1090,เส้น,2,2180,350×180 1 บาน,,,ใบตัดไม่มีรายการนี้,JR_ประตูรั้ว
ประตูรั้วบานเลื่อน,อุปกรณ์/สิ้นเปลือง,"เหล็กยัดเสา 4""×4""",,ยังไม่มี,860,ชิ้น,1,860,350×180 1 บาน,,,ใบตัดไม่มีรายการนี้,JR_ประตูรั้ว
ประตูรั้วบานเลื่อน,อุปกรณ์/สิ้นเปลือง,"ล้อวิ่ง 3""",JR02942,มี,299,ตัว,2,598,350×180 1 บาน,JR02942,2,ตรง,JR_ประตูรั้ว
ประตูรั้วบานเลื่อน,อุปกรณ์/สิ้นเปลือง,ล้อไกด์ประคองหลัง,JR02943,มี,30,ตัว,4,120,350×180 1 บาน,JR02943,4,ตรง,JR_ประตูรั้ว
ประตูรั้วบานเลื่อน,อุปกรณ์/สิ้นเปลือง,มอเตอร์,,ยังไม่มี,16000,ตัว,1,16000,350×180 1 บาน,—,1,คิดราคายังไม่มีรหัส,JR_ประตูรั้ว
ระแนงสลับ (คละกล่อง 2 แบบ),อุปกรณ์/สิ้นเปลือง,กล่อง A (ใบระแนง),,ยังไม่มี,1220,เส้น,6,7320,400×200 1 บาน,,,ยังไม่ผูกไฟล์,
ระแนงสลับ (คละกล่อง 2 แบบ),อุปกรณ์/สิ้นเปลือง,กล่อง B (ใบระแนง),,ยังไม่มี,485,เส้น,9,4365,400×200 1 บาน,,,ยังไม่ผูกไฟล์,
ระแนงปรับหมุนได้,อุปกรณ์/สิ้นเปลือง,"ใบระแนง (กล่อง 1.6""×4"")",,ยังไม่มี,1220,เส้น,19,23180,200×240 1 บาน,,,ยังไม่ผูกไฟล์,
ระแนงปรับหมุนได้,อุปกรณ์/สิ้นเปลือง,"เพลาหมุน กล่อง 4""×4""",,ยังไม่มี,2208,เส้น,1,2208,200×240 1 บาน,,,ยังไม่ผูกไฟล์,
ระแนงปรับหมุนได้,อุปกรณ์/สิ้นเปลือง,มอเตอร์ระแนงหมุน,,ยังไม่มี,1800,ตัว,1,1800,200×240 1 บาน,,,ยังไม่ผูกไฟล์,
ระแนงปรับหมุนได้,อุปกรณ์/สิ้นเปลือง,อุปกรณ์หมุน+จุดหมุน,,ยังไม่มี,1,ชุด,9520,9520,200×240 1 บาน,,,ยังไม่ผูกไฟล์,
ราวกันตก/ราวบันได กระจก,กระจก,กระจก เทมเปอร์ใส 10มม.,,ยังไม่มี,695,ตร.ม.,3.3,2293.5,300×110 1 บาน,,,ยังไม่ผูกไฟล์,
ราวกันตก/ราวบันได กระจก,อุปกรณ์/สิ้นเปลือง,ยูเหล็กฐาน 6หุน×1½,JR00216,มี,225,เส้น6ม,0.5,112.5,300×110 1 บาน,,,ยังไม่ผูกไฟล์,
ราวกันตก/ราวบันได กระจก,อุปกรณ์/สิ้นเปลือง,เพลท 2 ฝั่ง,JR00241,มี,600,เส้น6ม,1,600,300×110 1 บาน,,,ยังไม่ผูกไฟล์,
ราวกันตก/ราวบันได กระจก,อุปกรณ์/สิ้นเปลือง,"อลูครอบ 2""×6""",JR00266,มี,3207,เส้น6ม,0.5,1603.5,300×110 1 บาน,,,ยังไม่ผูกไฟล์,
ราวกันตก/ราวบันได กระจก,อุปกรณ์/สิ้นเปลือง,PU ยิงร่อง (2ฝั่ง),JR00257,มี,90,หลอด,2,180,300×110 1 บาน,,,ยังไม่ผูกไฟล์,
ราวกันตก/ราวบันได กระจก,อุปกรณ์/สิ้นเปลือง,ค่าแรง (ผลิต+ติดตั้ง),,ยังไม่มี,1575,งาน,1,1575,300×110 1 บาน,,,ยังไม่ผูกไฟล์,
อลูลูกฟูกทึบ / คอมโพสิต,อุปกรณ์/สิ้นเปลือง,อลูลูกฟูกทึบ / คอมโพสิต ลูกฟูก 2 ทาง (ปัดสูง 2.4→3ม.),,ยังไม่มี,3500,ตร.ม.,6,21000,200×240 1 บาน,,,ยังไม่ผูกไฟล์,
ระแนงบานเกล็ดอลู (ลูกฟูกเรียบ 2 หน้า · ข้อ 38.1),อุปกรณ์/สิ้นเปลือง,ระแนงบานเกล็ดอลู (ลูกฟูกเรียบ 2 หน้า · ข้อ 38.1),,ยังไม่มี,0,ตร.ม.,4.8,0,200×240 1 บาน,,,ยังไม่ผูกไฟล์,
ระแนงเลื่อน (ลูกฟูกเรียบ 2 ทาง · ข้อ 38.2),อลูมิเนียม,เฟรมบน B22001,B22001,มี,1283,เส้น,1,1283,300×240 2 บาน,,,ยังไม่ผูกไฟล์,
ระแนงเลื่อน (ลูกฟูกเรียบ 2 ทาง · ข้อ 38.2),อลูมิเนียม,เฟรมข้าง B22002,B22002,มี,1070,เส้น,1,1070,300×240 2 บาน,,,ยังไม่ผูกไฟล์,
ระแนงเลื่อน (ลูกฟูกเรียบ 2 ทาง · ข้อ 38.2),อลูมิเนียม,เฟรมล่างกันน้ำ (ภายนอก) B20041,B20041,มี,2150.5,เส้น,1,2150.5,300×240 2 บาน,,,ยังไม่ผูกไฟล์,
ระแนงเลื่อน (ลูกฟูกเรียบ 2 ทาง · ข้อ 38.2),อลูมิเนียม,เสากุญแจ ML B20051,B20051,มี,919.5,เส้น,1,919.5,300×240 2 บาน,,,ยังไม่ผูกไฟล์,
ระแนงเลื่อน (ลูกฟูกเรียบ 2 ทาง · ข้อ 38.2),อลูมิเนียม,เสาเกี่ยวธรรมดา B20009,B20009,มี,716.8,เส้น,1,716.8,300×240 2 บาน,,,ยังไม่ผูกไฟล์,
ระแนงเลื่อน (ลูกฟูกเรียบ 2 ทาง · ข้อ 38.2),อลูมิเนียม,ขวางบน/ล่าง B20054,B20054,มี,1101.2,เส้น,1,1101.2,300×240 2 บาน,,,ยังไม่ผูกไฟล์,
ระแนงเลื่อน (ลูกฟูกเรียบ 2 ทาง · ข้อ 38.2),อลูมิเนียม,ตบปิดเฟรม B20019,B20019,มี,181.8,เส้น,2,363.6,300×240 2 บาน,,,ยังไม่ผูกไฟล์,
ระแนงเลื่อน (ลูกฟูกเรียบ 2 ทาง · ข้อ 38.2),อลูมิเนียม,ตบราง (ภายนอก) B20050,B20050,มี,150.7,เส้น,1,150.7,300×240 2 บาน,,,ยังไม่ผูกไฟล์,
ระแนงเลื่อน (ลูกฟูกเรียบ 2 ทาง · ข้อ 38.2),อุปกรณ์/สิ้นเปลือง,ลูกฟูก2ทาง (แทนกระจก),JR00206,มี,432,เส้น6ม,15,6480,300×240 2 บาน,,,ยังไม่ผูกไฟล์,
ระแนงเลื่อน (ลูกฟูกเรียบ 2 ทาง · ข้อ 38.2),อุปกรณ์/สิ้นเปลือง,ล้อ 27 (2/บาน),JR00228,มี,80,ตัว,4,320,300×240 2 บาน,,,ยังไม่ผูกไฟล์,
ระแนงเลื่อน (ลูกฟูกเรียบ 2 ทาง · ข้อ 38.2),อุปกรณ์/สิ้นเปลือง,มือจับ Align (2/บาน),JR00378,มี,99,ตัว,4,396,300×240 2 บาน,,,ยังไม่ผูกไฟล์,
ระแนงเลื่อน (ลูกฟูกเรียบ 2 ทาง · ข้อ 38.2),อุปกรณ์/สิ้นเปลือง,ชุดล็อค,JR00246,มี,189,ชุด,2,378,300×240 2 บาน,,,ยังไม่ผูกไฟล์,
ระแนงเลื่อน (ลูกฟูกเรียบ 2 ทาง · ข้อ 38.2),อุปกรณ์/สิ้นเปลือง,น็อต,JR00226,มี,1,ตัว,16,16,300×240 2 บาน,,,ยังไม่ผูกไฟล์,
ระแนงเลื่อน (ลูกฟูกเรียบ 2 ทาง · ข้อ 38.2),อุปกรณ์/สิ้นเปลือง,ล้อลูกฟูก (=จำนวนลูกฟูก),JR00209,มี,7,ตัว,30,210,300×240 2 บาน,,,ยังไม่ผูกไฟล์,
ระแนงเลื่อน (ลูกฟูกเรียบ 2 ทาง · ข้อ 38.2),อุปกรณ์/สิ้นเปลือง,ดาม กล่อง1×1 (นอก+ใน กลาง),,ยังไม่มี,310,เส้น6ม,1,310,300×240 2 บาน,,,ยังไม่ผูกไฟล์,
ระแนงเลื่อน (ลูกฟูกเรียบ 2 ทาง · ข้อ 38.2),อุปกรณ์/สิ้นเปลือง,สักหลาด,JR00242,มี,1.5,ม.,55.8,83.7,300×240 2 บาน,,,ยังไม่ผูกไฟล์,
ระแนงเลื่อน (ลูกฟูกเรียบ 2 ทาง · ข้อ 38.2),อุปกรณ์/สิ้นเปลือง,ซิลิโคน,JR00221,มี,90,หลอด,2,180,300×240 2 บาน,,,ยังไม่ผูกไฟล์,
"ระแนงหมุนเปิด-ปิด (กล่อง 1""x4"" โชว์ 4"" · ข้อ 38.3)",อุปกรณ์/สิ้นเปลือง,"ระแนงหมุนเปิด-ปิด (กล่อง 1""x4"" โชว์ 4"" · ข้อ 38.3)",,ยังไม่มี,0,ตร.ม.,4.8,0,200×240 1 บาน,,,ยังไม่ผูกไฟล์,
หลังคา,อลูมิเนียม,จันทันรัดรอบ (กว้าง หน้า-หลัง),"กล่อง 1.6""x4""",มี,1220,เส้น,1.3906162722084003,1696.55,400×200 1 บาน,,,ยังไม่ผูกไฟล์,
หลังคา,อลูมิเนียม,จันทันรัดรอบ (ยื่น ข้าง),"กล่อง 1.6""x4""",มี,1220,เส้น,0.6657347987038496,812.2,400×200 1 บาน,,,ยังไม่ผูกไฟล์,
หลังคา,อลูมิเนียม,จันทันซอย 1.6×4,"กล่อง 1.6""x4""",มี,1220,เส้น,2.330071795463473,2842.69,400×200 1 บาน,,,ยังไม่ผูกไฟล์,
หลังคา,อลูมิเนียม,แป (ยัดในช่อง) — เดี่ยว,"กล่อง 1.6""x1.6""",มี,770,เส้น,4,3080,400×200 1 บาน,,,ยังไม่ผูกไฟล์,
หลังคา,อลูมิเนียม,กล่องครอบเพลท 1.6×4,"กล่อง 1.6""x4""",มี,1220,เส้น,0.6135771336242766,748.56,400×200 1 บาน,,,ยังไม่ผูกไฟล์,
หลังคา,อลูมิเนียม,ฉาก 6 หุน,ฉาก 6 หุน,มี,140,เส้น,1,140,400×200 1 บาน,,,ยังไม่ผูกไฟล์,
หลังคา,อลูมิเนียม,"แซด 4""","แซด 4""",มี,140,เส้น,1,140,400×200 1 บาน,,,ยังไม่ผูกไฟล์,
หลังคา,อลูมิเนียม,รัดรอบ (หน้า),"กล่อง 1""x1.5""",มี,393,เส้น,0.9963087789673591,391.55,400×200 1 บาน,,,ยังไม่ผูกไฟล์,
หลังคา,อลูมิเนียม,รัดรอบ (ข้าง),"กล่อง 1""x1.5""",มี,393,เส้น,1.003691221032641,394.45,400×200 1 บาน,,,ยังไม่ผูกไฟล์,
หลังคา,อุปกรณ์/สิ้นเปลือง,"กล่องเหล็ก 1""×1""",,ยังไม่มี,110,เส้น,7,770,400×200 1 บาน,,,ยังไม่ผูกไฟล์,
หลังคา,อุปกรณ์/สิ้นเปลือง,เพลทเหล็ก,,ยังไม่มี,15,แผ่น,14,210,400×200 1 บาน,,,ยังไม่ผูกไฟล์,
หลังคา,อุปกรณ์/สิ้นเปลือง,รางน้ำอลู,,ยังไม่มี,2273,เส้น,1,2273,400×200 1 บาน,,,ยังไม่ผูกไฟล์,
หลังคา,อุปกรณ์/สิ้นเปลือง,แผ่นไวนิล (7ม.),,ยังไม่มี,1540,แผ่น,6,9240,400×200 1 บาน,,,ยังไม่ผูกไฟล์,
หลังคา,อุปกรณ์/สิ้นเปลือง,ฝาครอบไวนิล,,ยังไม่มี,245,เส้น,16,3920,400×200 1 บาน,,,ยังไม่ผูกไฟล์,
หลังคาจั่ว,อลูมิเนียม,จันทัน 1.6×4 (2 ฝั่ง),"กล่อง 1.6""x4""",มี,1220,เส้น,4,4880,400×200 1 บาน,,,ยังไม่ผูกไฟล์,
หลังคาจั่ว,อลูมิเนียม,สัน/อกไก่ 4×4,"กล่อง 4""x4""",มี,2208,เส้น,0.3724489795918367,822.37,400×200 1 บาน,,,ยังไม่ผูกไฟล์,
หลังคาจั่ว,อลูมิเนียม,คานตัว T คานนอน 4×4,"กล่อง 4""x4""",มี,2208,เส้น,2.2346938775510203,4934.2,400×200 1 บาน,,,ยังไม่ผูกไฟล์,
หลังคาจั่ว,อลูมิเนียม,คานตัว T เสาตั้ง 4×4,"กล่อง 4""x4""",มี,2208,เส้น,0.8229984301412874,1817.18,400×200 1 บาน,,,ยังไม่ผูกไฟล์,
หลังคาจั่ว,อลูมิเนียม,แป 1×1½,"กล่อง 1""x1.5""",มี,393,เส้น,6.999999999999999,2751,400×200 1 บาน,,,ยังไม่ผูกไฟล์,
หลังคาจั่ว,อลูมิเนียม,รัดรอบ 4×4 (แนวยื่น 2 ข้าง),"กล่อง 4""x4""",มี,2208,เส้น,0.7849293563579277,1733.12,400×200 1 บาน,,,ยังไม่ผูกไฟล์,
หลังคาจั่ว,อลูมิเนียม,รัดรอบ 4×4 (แนวกว้าง ปลาย),"กล่อง 4""x4""",มี,2208,เส้น,0.7849293563579277,1733.12,400×200 1 บาน,,,ยังไม่ผูกไฟล์,
หลังคาจั่ว,อุปกรณ์/สิ้นเปลือง,ฉาก 6 หุน (2 ชายคา),,ยังไม่มี,140,เส้น,2,280,400×200 1 บาน,,,ยังไม่ผูกไฟล์,
หลังคาจั่ว,อุปกรณ์/สิ้นเปลือง,"แซด 4"" (2 ชายคา)",,ยังไม่มี,140,เส้น,2,280,400×200 1 บาน,,,ยังไม่ผูกไฟล์,
หลังคาจั่ว,อุปกรณ์/สิ้นเปลือง,"กล่องเหล็ก 1""×1""",,ยังไม่มี,110,เส้น,8,880,400×200 1 บาน,,,ยังไม่ผูกไฟล์,
หลังคาจั่ว,อุปกรณ์/สิ้นเปลือง,เพลทเหล็ก,,ยังไม่มี,15,แผ่น,16,240,400×200 1 บาน,,,ยังไม่ผูกไฟล์,
หลังคาจั่ว,อุปกรณ์/สิ้นเปลือง,รางน้ำอลู,,ยังไม่มี,2273,เส้น,2,4546,400×200 1 บาน,,,ยังไม่ผูกไฟล์,
หลังคาจั่ว,อุปกรณ์/สิ้นเปลือง,แผ่นไวนิล (2 ด้าน),,ยังไม่มี,1540,แผ่น,8,12320,400×200 1 บาน,,,ยังไม่ผูกไฟล์,
หลังคาจั่ว,อุปกรณ์/สิ้นเปลือง,ฝาครอบไวนิล (2 ด้าน),,ยังไม่มี,245,เส้น,16,3920,400×200 1 บาน,,,ยังไม่ผูกไฟล์,
หลังคาเลื่อน (เปิด-ปิดได้),อุปกรณ์/สิ้นเปลือง,จันทัน 1.6×4 (ติดตาย),,ยังไม่มี,1220,เส้น,5,6100,400×200 2 บาน,,,ยังไม่ผูกไฟล์,
หลังคาเลื่อน (เปิด-ปิดได้),อุปกรณ์/สิ้นเปลือง,แป กล่อง (ติดตาย) — เดี่ยว,,ยังไม่มี,770,เส้น,5,3850,400×200 2 บาน,,,ยังไม่ผูกไฟล์,
หลังคาเลื่อน (เปิด-ปิดได้),อุปกรณ์/สิ้นเปลือง,ฉาก 6 หุน (ติดตาย),,ยังไม่มี,140,เส้น,1,140,400×200 2 บาน,,,ยังไม่ผูกไฟล์,
หลังคาเลื่อน (เปิด-ปิดได้),อุปกรณ์/สิ้นเปลือง,"แซด 4"" (ติดตาย)",,ยังไม่มี,140,เส้น,1,140,400×200 2 บาน,,,ยังไม่ผูกไฟล์,
หลังคาเลื่อน (เปิด-ปิดได้),อุปกรณ์/สิ้นเปลือง,กล่องเหล็ก 1×1 (ติดตาย),,ยังไม่มี,110,เส้น,5,550,400×200 2 บาน,,,ยังไม่ผูกไฟล์,
หลังคาเลื่อน (เปิด-ปิดได้),อุปกรณ์/สิ้นเปลือง,เพลทเหล็ก (ติดตาย),,ยังไม่มี,15,แผ่น,10,150,400×200 2 บาน,,,ยังไม่ผูกไฟล์,
หลังคาเลื่อน (เปิด-ปิดได้),อุปกรณ์/สิ้นเปลือง,แผ่นไวนิล (ติดตาย),,ยังไม่มี,1540,แผ่น,6,9240,400×200 2 บาน,,,ยังไม่ผูกไฟล์,
หลังคาเลื่อน (เปิด-ปิดได้),อุปกรณ์/สิ้นเปลือง,ฝาครอบไวนิล (ติดตาย),,ยังไม่มี,245,เส้น,16,3920,400×200 2 บาน,,,ยังไม่ผูกไฟล์,
หลังคาเลื่อน (เปิด-ปิดได้),อุปกรณ์/สิ้นเปลือง,จันทัน 1.6×4 (เลื่อน),,ยังไม่มี,1220,เส้น,6,7320,400×200 2 บาน,,,ยังไม่ผูกไฟล์,
หลังคาเลื่อน (เปิด-ปิดได้),อุปกรณ์/สิ้นเปลือง,แป กล่อง (เลื่อน) — เดี่ยว,,ยังไม่มี,770,เส้น,8,6160,400×200 2 บาน,,,ยังไม่ผูกไฟล์,
หลังคาเลื่อน (เปิด-ปิดได้),อุปกรณ์/สิ้นเปลือง,ฉาก 6 หุน (เลื่อน),,ยังไม่มี,140,เส้น,2,280,400×200 2 บาน,,,ยังไม่ผูกไฟล์,
หลังคาเลื่อน (เปิด-ปิดได้),อุปกรณ์/สิ้นเปลือง,"แซด 4"" (เลื่อน)",,ยังไม่มี,140,เส้น,2,280,400×200 2 บาน,,,ยังไม่ผูกไฟล์,
หลังคาเลื่อน (เปิด-ปิดได้),อุปกรณ์/สิ้นเปลือง,กล่องเหล็ก 1×1 (เลื่อน),,ยังไม่มี,110,เส้น,6,660,400×200 2 บาน,,,ยังไม่ผูกไฟล์,
หลังคาเลื่อน (เปิด-ปิดได้),อุปกรณ์/สิ้นเปลือง,เพลทเหล็ก (เลื่อน),,ยังไม่มี,15,แผ่น,12,180,400×200 2 บาน,,,ยังไม่ผูกไฟล์,
หลังคาเลื่อน (เปิด-ปิดได้),อุปกรณ์/สิ้นเปลือง,แผ่นไวนิล (เลื่อน),,ยังไม่มี,1540,แผ่น,4,6160,400×200 2 บาน,,,ยังไม่ผูกไฟล์,
หลังคาเลื่อน (เปิด-ปิดได้),อุปกรณ์/สิ้นเปลือง,ฝาครอบไวนิล (เลื่อน),,ยังไม่มี,245,เส้น,12,2940,400×200 2 บาน,,,ยังไม่ผูกไฟล์,
หลังคาเลื่อน (เปิด-ปิดได้),อุปกรณ์/สิ้นเปลือง,ราง (2 ฝั่ง),,ยังไม่มี,4080,เส้น,0.65,2652,400×200 2 บาน,,,ยังไม่ผูกไฟล์,
ฝ้ายิปซัม (ฉาบเรียบ ทาสีขาว),อุปกรณ์/สิ้นเปลือง,แผ่นยิปซัม 9มม. (1.2×2.4),,ยังไม่มี,284,แผ่น,12,3408,500×600 1 บาน,,,ยังไม่ผูกไฟล์,
ฝ้ายิปซัม (ฉาบเรียบ ทาสีขาว),อุปกรณ์/สิ้นเปลือง,โครงซีไลน์ (ฟิวริ่ง),,ยังไม่มี,50,เส้น,19,950,500×600 1 บาน,,,ยังไม่ผูกไฟล์,
ฝ้ายิปซัม (ฉาบเรียบ ทาสีขาว),อุปกรณ์/สิ้นเปลือง,โครงเคร่าหลัก (อาบ),,ยังไม่มี,50,เส้น,8,400,500×600 1 บาน,,,ยังไม่ผูกไฟล์,
ฝ้ายิปซัม (ฉาบเรียบ ทาสีขาว),อุปกรณ์/สิ้นเปลือง,ขาแขวน,,ยังไม่มี,50,เส้น,3,150,500×600 1 บาน,,,ยังไม่ผูกไฟล์,
ฝ้ายิปซัม (ฉาบเรียบ ทาสีขาว),อุปกรณ์/สิ้นเปลือง,สกรูยึดแผ่น,,ยังไม่มี,0.5,ตัว,450,225,500×600 1 บาน,,,ยังไม่ผูกไฟล์,
ฝ้ายิปซัม (ฉาบเรียบ ทาสีขาว),อุปกรณ์/สิ้นเปลือง,สกรูยึดโครง,,ยังไม่มี,0.5,ตัว,150,75,500×600 1 บาน,,,ยังไม่ผูกไฟล์,
ฝ้ายิปซัม (ฉาบเรียบ ทาสีขาว),อุปกรณ์/สิ้นเปลือง,ปูนฉาบรอยต่อ,,ยังไม่มี,240,ถุง,1,240,500×600 1 บาน,,,ยังไม่ผูกไฟล์,
ฝ้ายิปซัม (ฉาบเรียบ ทาสีขาว),อุปกรณ์/สิ้นเปลือง,เทป/ตาข่าย,,ยังไม่มี,70,ม้วน,1,70,500×600 1 บาน,,,ยังไม่ผูกไฟล์,
ฝ้ายิปซัม (ฉาบเรียบ ทาสีขาว),อุปกรณ์/สิ้นเปลือง,ฉากโอบ อลู 4หุน (เส้น 6ม.),,ยังไม่มี,70,เส้น,4,280,500×600 1 บาน,,,ยังไม่ผูกไฟล์,
ฝ้ายิปซัม (ฉาบเรียบ ทาสีขาว),อุปกรณ์/สิ้นเปลือง,ค่าแรง (ติดโครง+แผ่น+ฉาบ+ทาสี),,ยังไม่มี,280,ตร.ม.,30,8400,500×600 1 บาน,,,ยังไม่ผูกไฟล์,
ผนังสมาร์ทบอร์ด 12มม. (2 หน้า),อุปกรณ์/สิ้นเปลือง,แผ่นสมาร์ทบอร์ด 12มม. (2 หน้า),,ยังไม่มี,500,แผ่น,7,3500,300×270 1 บาน,,,ยังไม่ผูกไฟล์,
ผนังสมาร์ทบอร์ด 12มม. (2 หน้า),อุปกรณ์/สิ้นเปลือง,"โครงเหล็กกรอบ 1½×3"" (รอบ)",,ยังไม่มี,440,เส้น,2,880,300×270 1 บาน,,,ยังไม่ผูกไฟล์,
ผนังสมาร์ทบอร์ด 12มม. (2 หน้า),อุปกรณ์/สิ้นเปลือง,"ซีไลน์ 3"" เสาตั้ง (ดิ่ง) @0.60",,ยังไม่มี,62,เส้น,4,248,300×270 1 บาน,,,ยังไม่ผูกไฟล์,
ผนังสมาร์ทบอร์ด 12มม. (2 หน้า),อุปกรณ์/สิ้นเปลือง,"ซีไลน์ 3"" ถักนอน (ราบ) @0.40",,ยังไม่มี,62,เส้น,6,372,300×270 1 บาน,,,ยังไม่ผูกไฟล์,
ผนังสมาร์ทบอร์ด 12มม. (2 หน้า),อุปกรณ์/สิ้นเปลือง,"ฉนวน 3"" (60×120)",,ยังไม่มี,130,แผ่น,12,1560,300×270 1 บาน,,,ยังไม่ผูกไฟล์,
ผนังสมาร์ทบอร์ด 12มม. (2 หน้า),อุปกรณ์/สิ้นเปลือง,สกรูยึดแผ่น (2 หน้า),,ยังไม่มี,0.5,ตัว,243,121.5,300×270 1 บาน,,,ยังไม่ผูกไฟล์,
